Date of collision,Grid,Number of Incidents,Implied vehicules,Serious injury,Light injury,Total victims,Trucks and car,Heavy tractor,Tool equipment,Bus,Bicycle,Moped,Motorcycle,Emergency vehicule,Snowmobile,VHR,Other types,Non-Precise vehicule,Pedestrian death,Pedestrian injury,Pedestrian victims,Motorcycle death,Motorcycle injuries,Motorcycle victims,Bicycle death,Bicycle injury,Bicycle victims,Severity: Inferior damages,Severity: Material damages,Severity: Serious injury,Severity: Light injury,Severity: Death
2014-07-28,GRID_45.541666485|-73.625002695,10,19,0,2,2,15,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,2,0
2014-07-28,GRID_45.541666485|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-28,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-28,GRID_45.624999815|-73.541669365,5,11,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0
2014-07-28,GRID_45.624999815|-73.625002695,3,7,0,3,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0
2014-07-29,GRID_45.458333155|-73.625002695,4,8,1,2,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,2,0
2014-07-29,GRID_45.458333155|-73.70833602500002,4,8,0,2,2,5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,2,0
2014-07-29,GRID_45.458333155|-73.875002685,3,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2014-07-29,GRID_45.541666485|-73.541669365,8,14,0,2,2,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,0,2,0
2014-07-29,GRID_45.541666485|-73.625002695,8,19,0,5,5,14,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,2,0
2014-07-29,GRID_45.541666485|-73.70833602500002,2,3,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
2014-07-29,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-29,GRID_45.624999815|-73.541669365,4,8,0,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0
2014-07-29,GRID_45.624999815|-73.625002695,5,10,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0
2014-07-30,GRID_45.458333155|-73.625002695,12,25,0,1,1,21,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,6,0,1,0
2014-07-30,GRID_45.458333155|-73.70833602500002,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-07-30,GRID_45.458333155|-73.875002685,2,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2014-07-30,GRID_45.541666485|-73.541669365,8,17,1,4,5,12,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1,3,0
2014-07-30,GRID_45.541666485|-73.625002695,18,35,0,7,7,28,2,0,1,1,0,0,0,0,0,0,3,0,3,3,0,0,0,0,1,1,6,7,0,5,0
2014-07-30,GRID_45.541666485|-73.70833602500002,3,6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2014-07-30,GRID_45.624999815|-73.541669365,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-30,GRID_45.624999815|-73.625002695,3,7,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2014-07-31,GRID_45.458333155|-73.625002695,8,16,0,2,2,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,2,0
2014-07-31,GRID_45.458333155|-73.70833602500002,4,8,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2014-07-31,GRID_45.458333155|-73.791669355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-31,GRID_45.458333155|-73.875002685,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-07-31,GRID_45.541666485|-73.541669365,16,32,0,2,2,22,2,0,1,2,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,9,5,0,2,0
2014-07-31,GRID_45.541666485|-73.625002695,9,16,0,5,5,12,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,3,0,3,0
2014-07-31,GRID_45.541666485|-73.70833602500002,4,7,0,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0
2014-07-31,GRID_45.624999815|-73.541669365,3,5,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0
2014-07-31,GRID_45.624999815|-73.625002695,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2014-08-01,GRID_45.458333155|-73.625002695,9,17,0,4,4,10,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,1,0,1,1,3,3,0,3,0
2014-08-01,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-08-01,GRID_45.458333155|-73.791669355,2,5,0,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
2014-08-01,GRID_45.541666485|-73.541669365,11,24,0,2,2,17,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0
2014-08-01,GRID_45.541666485|-73.625002695,11,22,0,2,2,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,6,0,2,0
2014-08-01,GRID_45.541666485|-73.70833602500002,3,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2014-08-01,GRID_45.624999815|-73.541669365,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-08-01,GRID_45.624999815|-73.625002695,2,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-08-02,GRID_45.458333155|-73.625002695,11,20,0,1,1,17,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,9,1,0,1,0
2014-08-02,GRID_45.458333155|-73.70833602500002,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-08-02,GRID_45.458333155|-73.875002685,3,5,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2014-08-02,GRID_45.541666485|-73.541669365,15,29,0,7,7,24,2,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,6,5,0,4,0
2014-08-02,GRID_45.541666485|-73.625002695,10,24,0,3,3,20,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,6,0,3,0
2014-08-02,GRID_45.541666485|-73.70833602500002,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-08-02,GRID_45.541666485|-73.791669355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-02,GRID_45.541666485|-73.875002685,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-02,GRID_45.624999815|-73.541669365,7,14,0,7,7,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0
2014-08-02,GRID_45.624999815|-73.625002695,7,12,0,2,2,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0
2014-08-03,GRID_45.458333155|-73.625002695,4,6,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2014-08-03,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-03,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-03,GRID_45.458333155|-73.875002685,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2014-08-03,GRID_45.541666485|-73.541669365,8,14,0,8,8,10,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,3,0,0,5,0
2014-08-03,GRID_45.541666485|-73.625002695,8,14,0,2,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,2,0
2014-08-03,GRID_45.624999815|-73.541669365,1,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2014-08-03,GRID_45.624999815|-73.625002695,2,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014-08-04,GRID_45.458333155|-73.625002695,8,14,0,2,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0
2014-08-04,GRID_45.458333155|-73.70833602500002,2,4,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
2014-08-04,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-04,GRID_45.458333155|-73.875002685,3,6,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2014-08-04,GRID_45.541666485|-73.541669365,15,29,0,2,2,18,1,0,2,3,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,10,3,0,2,0
2014-08-04,GRID_45.541666485|-73.625002695,12,26,0,6,6,20,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,5,0,2,0
2014-08-04,GRID_45.541666485|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-04,GRID_45.624999815|-73.541669365,5,7,0,1,1,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,1,0
2014-08-04,GRID_45.624999815|-73.625002695,7,14,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0
2014-08-05,GRID_45.458333155|-73.625002695,7,14,0,2,2,8,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,1,0
2014-08-05,GRID_45.458333155|-73.70833602500002,4,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
2014-08-05,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-05,GRID_45.458333155|-73.875002685,3,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2014-08-05,GRID_45.541666485|-73.541669365,12,25,0,5,5,17,1,0,0,1,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,3,4,0,5,0
2014-08-05,GRID_45.541666485|-73.625002695,15,32,0,2,2,29,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6,7,0,2,0
2014-08-05,GRID_45.541666485|-73.70833602500002,3,6,0,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2014-08-05,GRID_45.624999815|-73.541669365,4,9,0,4,4,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0
2014-08-05,GRID_45.624999815|-73.625002695,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2014-08-06,GRID_45.458333155|-73.625002695,7,12,0,2,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,2,0
2014-08-06,GRID_45.458333155|-73.70833602500002,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-08-06,GRID_45.458333155|-73.791669355,3,5,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2014-08-06,GRID_45.458333155|-73.875002685,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-06,GRID_45.541666485|-73.541669365,10,18,0,4,4,15,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,3,0,4,0
2014-08-06,GRID_45.541666485|-73.625002695,6,10,0,4,4,8,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,4,0,2,0
2014-08-06,GRID_45.541666485|-73.70833602500002,3,6,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2014-08-06,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-06,GRID_45.624999815|-73.541669365,6,12,0,1,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0
2014-08-06,GRID_45.624999815|-73.625002695,2,5,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2014-08-07,GRID_45.458333155|-73.625002695,8,15,0,2,2,13,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,2,0,2,0
2014-08-07,GRID_45.458333155|-73.70833602500002,7,13,0,2,2,10,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0
2014-08-07,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-07,GRID_45.458333155|-73.875002685,2,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014-08-07,GRID_45.458333155|-73.958336015,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-08-07,GRID_45.541666485|-73.541669365,24,47,0,19,19,32,3,1,1,3,1,1,1,0,0,0,2,0,1,1,0,1,1,0,3,3,6,7,0,11,0
2014-08-07,GRID_45.541666485|-73.625002695,15,28,0,7,7,19,4,0,0,1,1,1,0,0,0,0,1,0,2,2,0,1,1,0,1,1,3,6,0,6,0
2014-08-07,GRID_45.541666485|-73.70833602500002,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-08-07,GRID_45.541666485|-73.791669355,2,5,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2014-08-07,GRID_45.624999815|-73.541669365,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014-08-07,GRID_45.624999815|-73.625002695,3,7,0,1,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2014-08-08,GRID_45.458333155|-73.625002695,8,15,1,2,3,11,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,2,1,2,0
2014-08-08,GRID_45.458333155|-73.70833602500002,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-08-08,GRID_45.458333155|-73.791669355,4,7,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0
2014-08-08,GRID_45.458333155|-73.875002685,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2014-08-08,GRID_45.541666485|-73.541669365,21,43,0,6,6,30,3,0,1,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,8,7,0,6,0
2014-08-08,GRID_45.541666485|-73.625002695,7,13,0,2,2,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
2014-08-08,GRID_45.541666485|-73.70833602500002,2,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2014-08-08,GRID_45.624999815|-73.541669365,3,6,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
2014-08-08,GRID_45.624999815|-73.625002695,5,10,0,6,6,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0
2014-08-09,GRID_45.458333155|-73.625002695,4,8,0,3,3,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,2,0
2014-08-09,GRID_45.458333155|-73.70833602500002,3,6,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0
2014-08-09,GRID_45.458333155|-73.791669355,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-09,GRID_45.541666485|-73.541669365,12,23,1,4,5,16,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,5,1,4,0
2014-08-09,GRID_45.541666485|-73.625002695,13,25,0,5,5,18,1,0,0,4,0,0,1,0,0,0,1,0,2,2,0,0,0,0,3,3,3,6,0,4,0
2014-08-09,GRID_45.541666485|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-09,GRID_45.541666485|-73.875002685,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-08-09,GRID_45.624999815|-73.541669365,3,5,0,6,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2014-08-09,GRID_45.624999815|-73.625002695,4,7,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
2014-08-10,GRID_45.458333155|-73.625002695,9,16,0,1,1,13,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,1,0
2014-08-10,GRID_45.458333155|-73.70833602500002,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-08-10,GRID_45.458333155|-73.791669355,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-10,GRID_45.458333155|-73.875002685,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014-08-10,GRID_45.458333155|-73.958336015,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-10,GRID_45.541666485|-73.541669365,6,11,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
2014-08-10,GRID_45.541666485|-73.625002695,9,19,0,4,4,12,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,3,3,0,3,0
2014-08-10,GRID_45.541666485|-73.70833602500002,3,6,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2014-08-10,GRID_45.624999815|-73.541669365,4,8,0,1,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0
2014-08-10,GRID_45.624999815|-73.625002695,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-11,GRID_45.458333155|-73.625002695,16,29,0,2,2,24,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,6,8,0,2,0
2014-08-11,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-11,GRID_45.458333155|-73.791669355,3,5,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
2014-08-11,GRID_45.458333155|-73.875002685,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-11,GRID_45.541666485|-73.541669365,11,22,0,1,1,14,3,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,5,5,0,1,0
2014-08-11,GRID_45.541666485|-73.625002695,12,23,0,2,2,14,2,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,7,3,0,2,0
2014-08-11,GRID_45.541666485|-73.70833602500002,3,6,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2014-08-11,GRID_45.624999815|-73.541669365,7,14,0,3,3,10,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,0,3,0
2014-08-11,GRID_45.624999815|-73.625002695,5,11,0,3,3,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,3,0
2014-08-12,GRID_45.458333155|-73.625002695,9,16,0,1,1,14,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,5,0,1,0
2014-08-12,GRID_45.458333155|-73.70833602500002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-12,GRID_45.458333155|-73.791669355,3,6,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2014-08-12,GRID_45.541666485|-73.541669365,14,28,0,5,5,16,1,1,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,6,3,0,5,0
2014-08-12,GRID_45.541666485|-73.625002695,6,10,0,1,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,0,1,0
2014-08-12,GRID_45.541666485|-73.70833602500002,4,7,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0
2014-08-12,GRID_45.541666485|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-12,GRID_45.624999815|-73.541669365,4,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
2014-08-12,GRID_45.624999815|-73.625002695,5,9,0,3,3,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0
2014-08-13,GRID_45.458333155|-73.625002695,10,20,0,1,1,17,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0
2014-08-13,GRID_45.458333155|-73.70833602500002,5,13,1,1,2,9,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0
2014-08-13,GRID_45.458333155|-73.791669355,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2014-08-13,GRID_45.458333155|-73.875002685,2,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014-08-13,GRID_45.541666485|-73.541669365,16,33,0,3,3,20,5,0,2,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,7,6,0,3,0
2014-08-13,GRID_45.541666485|-73.625002695,13,24,1,6,7,21,1,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,1,3,5,1,4,0
2014-08-13,GRID_45.541666485|-73.70833602500002,6,16,0,4,4,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0
2014-08-13,GRID_45.541666485|-73.791669355,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-08-13,GRID_45.624999815|-73.541669365,2,4,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014-08-13,GRID_45.624999815|-73.625002695,7,12,0,8,8,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,5,0
2014-08-14,GRID_45.458333155|-73.625002695,10,21,0,3,3,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,4,0,2,0
2014-08-14,GRID_45.458333155|-73.70833602500002,3,4,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0
2014-08-14,GRID_45.458333155|-73.791669355,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-14,GRID_45.458333155|-73.875002685,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-08-14,GRID_45.541666485|-73.541669365,13,26,0,3,3,20,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,5,0,3,0
2014-08-14,GRID_45.541666485|-73.625002695,10,21,0,5,5,15,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,2,3,0,5,0
2014-08-14,GRID_45.624999815|-73.541669365,8,15,0,0,0,9,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0
